"","id","date","time","t0","order_of_test","time_start_battery","order_in_test","order","no_grids","grid1","grid2","grid3","grid4","grid5","grid6","grid7","grid8","pres_grid","correct","response_time","t0_absolute"
"4947","SI_258","2016-03-01","08:44:20",NA,3,352584,6,6,7,15,9,1,14,12,10,3,NA,"12,5",0,1.671,NA
"4948","SI_258","2016-03-01","08:44:33",NA,3,364285,7,7,7,9,5,2,4,10,12,8,NA,"12,6",1,0.866,NA
"4949","SI_258","2016-03-01","08:44:44",NA,3,375903,8,8,7,11,15,1,12,6,14,4,NA,"4,7",1,0.781,NA
"4950","SI_258","2016-03-01","08:44:56",NA,3,388022,9,9,7,11,8,16,3,6,15,7,NA,"13,4",1,1.287,NA
"4951","SI_258","2016-03-01","08:45:08",NA,3,400003,10,10,7,13,11,10,5,4,15,6,NA,"11,7",1,1.145,NA
"4952","SI_258","2016-03-01","11:34:58",NA,3,265918,1,1,7,7,8,10,13,5,15,12,NA,"7,1",1,1.653,NA
"4953","SI_258","2016-03-01","11:35:10",NA,3,278149,2,2,7,8,15,3,2,5,12,10,NA,"6,6",1,1.395,NA
"4954","SI_258","2016-03-01","11:35:22",NA,3,291707,3,3,7,8,3,14,16,6,9,4,NA,"14,3",0,2.72,NA
"4955","SI_258","2016-03-01","11:35:36",NA,3,304256,4,4,7,1,4,9,6,13,11,8,NA,"15,2",1,1.707,NA
"4956","SI_258","2016-03-01","11:35:49",NA,3,316403,5,5,7,5,3,15,6,13,1,7,NA,"5,1",1,1.308,NA
"4957","SI_258","2016-03-01","11:36:01",NA,3,330868,6,6,7,9,8,16,6,11,10,3,NA,"6,4",1,3.622,NA
"4958","SI_258","2016-03-01","11:36:15",NA,3,345644,7,7,7,2,13,15,1,9,8,7,NA,"2,2",0,3.942,NA
"4959","SI_258","2016-03-01","11:36:30",NA,3,360620,8,8,7,16,1,12,7,14,10,11,NA,"14,5",1,4.131,NA
"4960","SI_258","2016-03-01","11:36:45",NA,3,372971,9,9,7,1,11,8,7,10,4,14,NA,"14,7",1,1.509,NA
"4961","SI_258","2016-03-01","11:36:57",NA,3,385851,10,10,7,4,11,13,2,15,3,7,NA,"6,1",1,2.042,NA
"4962","SI_258","2016-03-01","15:21:42",NA,4,406633,1,1,7,5,8,15,9,1,16,13,NA,"2,3",1,2.295,NA
"4963","SI_258","2016-03-01","15:21:55",NA,4,418905,2,2,7,1,8,7,16,4,2,13,NA,"7,7",1,1.435,NA
"4964","SI_258","2016-03-01","15:22:07",NA,4,431456,3,3,7,14,4,5,12,13,3,1,NA,"3,6",1,1.716,NA
"4965","SI_258","2016-03-01","15:22:20",NA,4,443491,4,4,7,3,4,9,2,8,13,6,NA,"13,2",1,1.192,NA
"4966","SI_258","2016-03-01","15:22:32",NA,4,455347,5,5,7,15,8,4,7,14,16,10,NA,"1,2",1,1.022,NA
"4967","SI_258","2016-03-01","15:22:44",NA,4,467160,6,6,7,13,10,9,5,7,15,3,NA,"9,7",1,0.976,NA
"4968","SI_258","2016-03-01","15:22:55",NA,4,484225,7,7,7,6,2,12,9,1,11,8,NA,"12,3",0,6.228,NA
"4969","SI_258","2016-03-01","15:23:12",NA,4,497559,8,8,7,9,4,5,13,15,6,14,NA,"4,2",0,2.499,NA
"4970","SI_258","2016-03-01","15:23:26",NA,4,512760,9,9,7,4,1,7,3,6,8,9,NA,"7,3",1,4.367,NA
"4971","SI_258","2016-03-01","15:23:41",NA,4,524846,10,10,7,16,8,5,14,4,12,6,NA,"11,7",1,1.252,NA
"4972","SI_259","2016-03-09","10:39:41",NA,1,18374,1,1,7,2,4,12,14,13,8,6,NA,"2,1",1,1.669,NA
"4973","SI_259","2016-03-09","10:39:53",NA,1,32736,2,2,7,14,1,5,6,10,4,7,NA,"13,2",1,3.441,NA
"4974","SI_259","2016-03-09","10:40:08",NA,1,46937,3,3,7,4,16,8,10,9,7,6,NA,"10,4",1,3.191,NA
"4975","SI_259","2016-03-09","10:40:22",NA,1,61836,4,4,7,12,9,1,14,6,16,11,NA,"13,2",1,3.708,NA
"4976","SI_259","2016-03-09","10:40:37",NA,1,74974,5,5,7,16,10,1,2,6,15,8,NA,"8,1",1,1.855,NA
"4977","SI_259","2016-03-09","10:40:50",NA,1,87974,6,6,7,7,15,11,1,4,13,5,NA,"7,1",1,2.008,NA
"4978","SI_259","2016-03-09","10:41:03",NA,1,101751,7,7,7,14,9,16,2,7,3,12,NA,"13,6",1,2.714,NA
"4979","SI_259","2016-03-09","10:41:17",NA,1,114659,8,8,7,12,1,10,9,16,11,14,NA,"4,3",1,1.666,NA
"4980","SI_259","2016-03-09","10:41:30",NA,1,130825,9,9,7,6,4,13,1,3,2,12,NA,"7,7",1,5.235,NA
"4981","SI_259","2016-03-09","10:41:46",NA,1,143017,10,10,7,4,2,15,1,12,5,11,NA,"11,7",1,1.281,NA
"4982","SI_259","2016-03-09","21:33:54",NA,3,294686,1,1,7,12,15,13,4,5,14,9,NA,"7,7",1,2.041,NA
"4983","SI_259","2016-03-09","21:34:07",NA,3,307612,2,2,7,1,7,9,15,14,13,8,NA,"7,2",1,1.819,NA
"4984","SI_259","2016-03-09","21:34:20",NA,3,320244,3,3,7,15,8,13,7,1,14,5,NA,"6,1",1,1.52,NA
"4985","SI_259","2016-03-09","21:34:33",NA,3,332921,4,4,7,1,9,8,15,4,5,2,NA,"14,7",1,1.59,NA
"4986","SI_259","2016-03-09","21:34:45",NA,3,347224,5,5,7,5,8,15,10,6,4,13,NA,"6,5",1,3.306,NA
"4987","SI_259","2016-03-09","21:35:00",NA,3,361397,6,6,7,16,15,14,5,1,12,8,NA,"5,4",1,3.245,NA
"4988","SI_259","2016-03-09","21:35:14",NA,3,375682,7,7,7,11,15,9,4,16,3,1,NA,"16,5",1,3.27,NA
"4989","SI_259","2016-03-09","21:35:28",NA,3,393022,8,8,7,9,10,4,12,8,5,14,NA,"4,3",1,6.316,NA
"4990","SI_259","2016-03-09","21:35:45",NA,3,409376,9,9,7,6,13,9,2,12,16,10,NA,"2,4",1,5.361,NA
"4991","SI_259","2016-03-09","21:36:02",NA,3,421964,10,10,7,14,13,8,10,9,1,2,NA,"9,1",1,1.668,NA
"4992","SI_259","2016-03-10","06:22:43",NA,4,454726,1,1,7,12,7,6,1,8,16,11,NA,"7,2",1,1.661,NA
"4993","SI_259","2016-03-10","06:22:56",NA,4,467422,2,2,7,6,13,10,11,4,5,1,NA,"1,7",1,1.518,NA
"4994","SI_259","2016-03-10","06:23:09",NA,4,480201,3,3,7,9,7,12,13,3,16,4,NA,"15,1",1,1.793,NA
"4995","SI_259","2016-03-10","06:23:22",NA,4,495660,4,4,7,1,14,15,13,9,11,7,NA,"12,6",1,4.438,NA
"4996","SI_259","2016-03-10","06:23:37",NA,4,508810,5,5,7,7,15,9,10,12,16,6,NA,"7,2",1,2.163,NA
"4997","SI_259","2016-03-10","06:23:50",NA,4,522160,6,6,7,13,15,12,6,14,11,4,NA,"13,2",1,2.404,NA
"4998","SI_259","2016-03-10","06:24:03",NA,4,534799,7,7,7,10,16,13,14,7,4,1,NA,"16,1",1,1.548,NA
"4999","SI_259","2016-03-10","06:24:16",NA,4,550249,8,8,7,12,2,11,5,4,13,7,NA,"13,6",1,4.398,NA
"5000","SI_259","2016-03-10","06:24:32",NA,4,566271,9,9,7,3,10,1,13,15,12,6,NA,"10,2",1,5.073,NA
"5001","SI_259","2016-03-10","06:24:48",NA,4,580259,10,10,7,14,4,10,15,11,13,6,NA,"4,2",0,2.942,NA
"5002","SI_259","2016-03-10","11:42:13",NA,4,449619,1,1,7,6,14,5,12,7,8,2,NA,"5,3",1,2.867,NA
"5003","SI_259","2016-03-10","11:42:26",NA,4,462614,2,2,7,16,2,3,15,11,12,9,NA,"6,7",1,2.036,NA
"5004","SI_259","2016-03-10","11:42:39",NA,4,476886,3,3,7,16,11,10,13,1,7,4,NA,"13,3",1,3.345,NA
"5005","SI_259","2016-03-10","11:42:54",NA,4,489166,4,4,7,7,13,15,16,10,4,11,NA,"11,7",1,1.211,NA
"5006","SI_259","2016-03-10","11:43:06",NA,4,501853,5,5,7,1,5,2,15,4,6,11,NA,"9,6",1,1.664,NA
"5007","SI_259","2016-03-10","11:43:19",NA,4,515395,6,6,7,13,8,4,6,16,15,10,NA,"4,4",1,2.482,NA
"5008","SI_259","2016-03-10","11:43:32",NA,4,527880,7,7,7,13,5,9,12,3,8,10,NA,"13,1",1,1.486,NA
"5009","SI_259","2016-03-10","11:43:45",NA,4,540488,8,8,7,10,3,7,12,4,5,15,NA,"10,1",1,1.558,NA
"5010","SI_259","2016-03-10","11:43:57",NA,4,553964,9,9,7,2,11,15,5,8,12,1,NA,"5,2",0,2.505,NA
"5011","SI_259","2016-03-10","11:44:11",NA,4,567916,10,10,7,3,16,7,10,4,6,12,NA,"8,6",1,2.814,NA
"5012","SI_259","2016-03-10","15:45:25",NA,3,294887,1,1,7,13,10,12,9,5,8,6,NA,"10,2",1,1.53,NA
"5013","SI_259","2016-03-10","15:45:37",NA,3,312107,2,2,7,8,16,3,2,15,11,13,NA,"2,4",0,5.226,NA
"5014","SI_259","2016-03-10","15:45:55",NA,3,327009,3,3,7,5,10,4,9,12,8,15,NA,"9,1",1,3.56,NA
"5015","SI_259","2016-03-10","15:46:10",NA,3,340021,4,4,7,2,13,3,7,15,10,1,NA,"13,2",1,2.075,NA
"5016","SI_259","2016-03-10","15:46:23",NA,3,355356,5,5,7,5,9,7,11,16,15,13,NA,"15,4",1,4.341,NA
"5017","SI_259","2016-03-10","15:46:38",NA,3,368271,6,6,7,7,14,11,6,1,16,5,NA,"5,3",1,1.981,NA
"5018","SI_259","2016-03-10","15:46:51",NA,3,380758,7,7,7,12,15,7,6,16,3,13,NA,"5,2",1,1.556,NA
"5019","SI_259","2016-03-10","15:47:03",NA,3,396475,8,8,7,14,15,4,6,13,8,11,NA,"15,2",0,4.801,NA
"5020","SI_259","2016-03-10","15:47:19",NA,3,409173,9,9,7,3,2,7,14,8,13,10,NA,"13,6",1,1.802,NA
"5021","SI_259","2016-03-10","15:47:32",NA,3,423955,10,10,7,7,1,2,11,10,5,15,NA,"5,5",1,3.83,NA
"5022","SI_260","2016-03-10","06:09:58",NA,2,172538,1,1,7,3,9,7,14,1,8,11,NA,"11,7",1,3.755,NA
"5023","SI_260","2016-03-10","06:10:12",NA,2,190044,2,2,7,12,8,15,7,16,2,4,NA,"4,7",1,6.625,NA
"5024","SI_260","2016-03-10","06:10:30",NA,2,203452,3,3,7,14,15,4,13,7,12,8,NA,"7,6",1,2.532,NA
"5025","SI_260","2016-03-10","06:10:43",NA,2,218744,4,4,7,10,11,15,13,4,1,8,NA,"1,6",1,4.41,NA
"5026","SI_260","2016-03-10","06:10:58",NA,2,232361,5,5,7,8,7,5,1,13,16,15,NA,"13,5",1,2.738,NA
"5027","SI_260","2016-03-10","06:11:12",NA,2,246270,6,6,7,4,13,11,1,3,8,14,NA,"3,5",1,3.032,NA
"5028","SI_260","2016-03-10","06:11:26",NA,2,258947,7,7,7,4,11,2,14,9,13,15,NA,"9,5",1,1.793,NA
"5029","SI_260","2016-03-10","06:11:39",NA,2,272523,8,8,7,4,6,14,10,7,15,2,NA,"2,7",1,2.711,NA
"5030","SI_260","2016-03-10","06:11:52",NA,2,286071,9,9,7,6,11,10,15,14,12,1,NA,"11,3",1,2.638,NA
"5031","SI_260","2016-03-10","06:12:06",NA,2,299438,10,10,7,5,2,8,3,7,12,15,NA,"14,7",1,2.483,NA
"5032","SI_260","2016-03-10","11:34:51",NA,2,165869,1,1,7,8,9,16,11,2,15,12,NA,"8,2",1,4.154,NA
"5033","SI_260","2016-03-10","11:35:07",NA,2,182493,2,2,7,11,3,5,15,7,4,6,NA,"5,3",1,5.743,NA
"5034","SI_260","2016-03-10","11:35:23",NA,2,197593,3,3,7,13,9,7,12,14,8,3,NA,"14,5",1,4.23,NA
"5035","SI_260","2016-03-10","11:35:38",NA,2,212329,4,4,7,7,13,12,5,10,16,1,NA,"10,5",1,3.856,NA
"5036","SI_260","2016-03-10","11:35:53",NA,2,224592,5,5,7,11,5,6,13,10,16,9,NA,"9,7",1,1.395,NA
"5037","SI_260","2016-03-10","11:36:05",NA,2,240598,6,6,7,1,3,5,6,10,4,2,NA,"4,5",1,5.128,NA
"5038","SI_260","2016-03-10","11:36:21",NA,2,253446,7,7,7,4,1,7,15,16,14,2,NA,"14,6",1,1.973,NA
"5039","SI_260","2016-03-10","11:36:34",NA,2,266145,8,8,7,3,11,6,9,13,8,2,NA,"8,6",1,1.8,NA
"5040","SI_260","2016-03-10","11:36:47",NA,2,281748,9,9,7,7,13,9,4,3,16,5,NA,"9,5",1,4.726,NA
"5041","SI_260","2016-03-10","11:37:02",NA,2,301745,10,10,7,7,14,1,5,3,11,9,NA,"11,6",1,9.093,NA
"5042","SI_260","2016-03-10","15:33:22",NA,4,409453,1,1,7,16,10,13,9,1,6,11,NA,"11,5",1,3.553,NA
"5043","SI_260","2016-03-10","15:33:37",NA,4,422514,2,2,7,2,16,4,7,6,9,8,NA,"8,7",1,2.182,NA
"5044","SI_260","2016-03-10","15:33:50",NA,4,436247,3,3,7,1,11,15,7,10,16,9,NA,"3,2",1,2.852,NA
"5045","SI_260","2016-03-10","15:34:03",NA,4,449536,4,4,7,15,5,16,3,4,2,13,NA,"4,5",1,2.404,NA
"5046","SI_260","2016-03-10","15:34:17",NA,4,463315,5,5,7,2,12,3,6,13,16,9,NA,"13,5",1,2.907,NA
"5047","SI_260","2016-03-10","15:34:31",NA,4,475870,6,6,7,16,12,8,5,14,4,15,NA,"2,1",1,1.686,NA
"5048","SI_260","2016-03-10","15:34:43",NA,4,488768,7,7,7,7,6,11,16,14,15,5,NA,"1,7",1,2.021,NA
"5049","SI_260","2016-03-10","15:34:56",NA,4,502596,8,8,7,4,12,10,11,2,6,1,NA,"11,4",1,2.965,NA
"5050","SI_260","2016-03-10","15:35:10",NA,4,518056,9,9,7,1,14,3,2,16,4,11,NA,"16,4",1,4.571,NA
"5051","SI_260","2016-03-10","15:35:25",NA,4,532235,10,10,7,10,5,7,9,15,8,12,NA,"2,4",1,3.305,NA
"5052","SI_260","2016-04-06","12:06:58",NA,2,162650,1,1,7,3,9,15,4,8,10,13,NA,"12,1",1,1.307,NA
"5053","SI_260","2016-04-06","12:07:10",NA,2,176137,2,2,7,9,16,1,14,8,4,2,NA,"1,2",1,2.48,NA
"5054","SI_260","2016-04-06","12:07:24",NA,2,189415,3,3,7,3,5,6,8,16,15,1,NA,"6,6",1,2.294,NA
"5055","SI_260","2016-04-06","12:07:37",NA,2,203297,4,4,7,7,8,4,15,9,3,10,NA,"4,3",0,2.896,NA
"5056","SI_260","2016-04-06","12:07:51",NA,2,218323,5,5,7,16,3,2,7,15,8,11,NA,"8,1",1,4.047,NA
"5057","SI_260","2016-04-06","12:08:06",NA,2,232531,6,6,7,6,14,3,13,10,8,9,NA,"3,4",0,3.168,NA
"5058","SI_260","2016-04-06","12:08:20",NA,2,244905,7,7,7,5,7,6,13,12,1,8,NA,"8,7",1,1.382,NA
"5059","SI_260","2016-04-06","12:08:33",NA,2,257365,8,8,7,3,5,13,6,1,8,11,NA,"11,5",1,1.434,NA
"5060","SI_260","2016-04-06","12:08:45",NA,2,273178,9,9,7,9,15,4,7,11,3,2,NA,"9,5",1,4.778,NA
"5061","SI_260","2016-04-06","12:09:01",NA,2,292496,10,10,7,5,11,7,14,10,3,15,NA,"11,3",1,8.23,NA
"5062","SI_260","2016-04-06","15:01:21",NA,3,323101,1,1,7,13,4,8,7,2,12,16,NA,"2,7",1,1.435,NA
"5063","SI_260","2016-04-06","15:01:33",NA,3,335268,2,2,7,2,12,14,16,8,1,11,NA,"10,2",1,1.244,NA
"5064","SI_260","2016-04-06","15:01:46",NA,3,347505,3,3,7,8,1,14,4,16,2,9,NA,"2,6",1,1.204,NA
"5065","SI_260","2016-04-06","15:01:58",NA,3,359532,4,4,7,12,2,4,16,9,11,14,NA,"1,7",1,1.07,NA
"5066","SI_260","2016-04-06","15:02:10",NA,3,371974,5,5,7,8,10,9,5,11,7,1,NA,"1,7",1,1.453,NA
"5067","SI_260","2016-04-06","15:02:22",NA,3,384373,6,6,7,13,9,5,6,10,4,7,NA,"10,5",1,1.392,NA
"5068","SI_260","2016-04-06","15:02:35",NA,3,396371,7,7,7,15,16,3,7,11,5,10,NA,"5,4",1,1.02,NA
"5069","SI_260","2016-04-06","15:02:47",NA,3,409638,8,8,7,1,12,7,16,2,9,13,NA,"12,2",0,2.264,NA
"5070","SI_260","2016-04-06","15:03:00",NA,3,423262,9,9,7,16,9,13,2,6,12,3,NA,"6,5",1,2.644,NA
"5071","SI_260","2016-04-06","15:03:14",NA,3,441876,10,10,7,9,12,5,16,6,15,11,NA,"15,6",1,7.606,NA
"5072","SI_263","2016-03-29","20:42:41",NA,3,325110,1,1,7,15,7,4,11,2,5,10,NA,"5,6",1,3.618,NA
"5073","SI_263","2016-03-29","20:42:56",NA,3,338525,2,2,7,12,14,1,16,13,11,4,NA,"16,5",1,2.573,NA
"5074","SI_263","2016-03-29","20:43:09",NA,3,351927,3,3,7,6,15,14,9,4,1,13,NA,"14,3",0,2.561,NA
"5075","SI_263","2016-03-29","20:43:22",NA,3,364209,4,4,7,12,15,14,3,5,16,7,NA,"15,2",1,1.446,NA
"5076","SI_263","2016-03-29","20:43:35",NA,3,377727,5,5,7,4,11,13,15,14,5,16,NA,"10,5",1,2.679,NA
"5077","SI_263","2016-03-29","20:43:48",NA,3,391368,6,6,7,8,5,2,14,4,7,11,NA,"11,4",1,2.802,NA
"5078","SI_263","2016-03-29","20:44:02",NA,3,403680,7,7,7,4,1,9,3,8,13,15,NA,"4,1",1,1.473,NA
"5079","SI_263","2016-03-29","20:44:14",NA,3,415747,8,8,7,9,6,4,13,7,5,8,NA,"9,1",1,1.227,NA
"5080","SI_263","2016-03-29","20:44:26",NA,3,429882,9,9,7,5,11,8,15,2,10,12,NA,"10,6",1,3.3,NA
"5081","SI_263","2016-03-29","20:44:40",NA,3,444804,10,10,7,11,3,9,13,12,8,16,NA,"8,6",1,4.087,NA
"5082","SI_263","2016-03-30","05:35:23",NA,2,171682,1,1,7,12,9,1,8,6,2,15,NA,"2,6",1,1.379,NA
"5083","SI_263","2016-03-30","05:35:35",NA,2,184712,2,2,7,13,3,16,12,10,15,1,NA,"16,3",1,2.188,NA
"5084","SI_263","2016-03-30","05:35:48",NA,2,196996,3,3,7,15,5,16,2,14,13,7,NA,"3,7",1,1.444,NA
"5085","SI_263","2016-03-30","05:36:00",NA,2,209014,4,4,7,12,16,6,1,5,7,10,NA,"10,7",1,1.18,NA
"5086","SI_263","2016-03-30","05:36:12",NA,2,223665,5,5,7,6,1,5,16,4,8,10,NA,"6,1",1,3.812,NA
"5087","SI_263","2016-03-30","05:36:27",NA,2,237849,6,6,7,10,8,2,5,6,4,9,NA,"10,1",0,3.348,NA
"5088","SI_263","2016-03-30","05:36:41",NA,2,250084,7,7,7,12,2,8,1,10,14,16,NA,"1,7",1,1.399,NA
"5089","SI_263","2016-03-30","05:36:53",NA,2,263101,8,8,7,10,7,16,13,15,3,12,NA,"10,1",0,2.178,NA
"5090","SI_263","2016-03-30","05:37:06",NA,2,275669,9,9,7,15,5,16,4,7,3,13,NA,"10,3",0,1.728,NA
"5091","SI_263","2016-03-30","05:37:19",NA,2,289837,10,10,7,7,2,3,11,10,16,13,NA,"9,5",0,3.332,NA
"5092","SI_263","2016-03-30","10:29:09",NA,1,18835,1,1,7,3,16,9,2,7,5,8,NA,"7,6",1,2.348,NA
"5093","SI_263","2016-03-30","10:29:22",NA,1,31522,2,2,7,5,11,8,10,9,7,4,NA,"1,4",1,1.846,NA
"5094","SI_263","2016-03-30","10:29:35",NA,1,43734,3,3,7,6,12,5,4,15,8,3,NA,"6,1",1,1.375,NA
"5095","SI_263","2016-03-30","10:29:47",NA,1,58852,4,4,7,2,5,1,16,7,13,15,NA,"7,6",0,4.284,NA
"5096","SI_263","2016-03-30","10:30:02",NA,1,75237,5,5,7,1,9,13,6,10,15,12,NA,"10,5",0,5.527,NA
"5097","SI_263","2016-03-30","10:30:18",NA,1,88849,6,6,7,5,9,15,2,8,16,4,NA,"8,5",0,2.773,NA
"5098","SI_263","2016-03-30","10:30:32",NA,1,101405,7,7,7,16,15,6,3,5,2,11,NA,"6,6",0,1.717,NA
"5099","SI_263","2016-03-30","10:30:44",NA,1,114239,8,8,7,1,7,9,10,3,11,16,NA,"7,2",0,1.999,NA
"5100","SI_263","2016-03-30","10:30:57",NA,1,126624,9,9,7,3,6,16,10,4,11,12,NA,"14,5",1,1.549,NA
"5101","SI_263","2016-03-30","10:31:10",NA,1,140459,10,10,7,8,6,2,3,13,15,9,NA,"15,6",1,2.996,NA
"5102","SI_263","2016-03-30","14:55:18",NA,4,507437,1,1,7,13,15,6,16,4,14,2,NA,"11,6",1,2.341,NA
"5103","SI_263","2016-03-30","14:55:31",NA,4,521784,2,2,7,5,2,7,14,16,4,12,NA,"14,4",1,3.509,NA
"5104","SI_263","2016-03-30","14:55:45",NA,4,534918,3,3,7,3,5,14,4,15,11,7,NA,"11,1",1,2.295,NA
"5105","SI_263","2016-03-30","14:55:58",NA,4,547584,4,4,7,6,16,1,14,13,2,12,NA,"6,1",1,1.833,NA
"5106","SI_263","2016-03-30","14:56:11",NA,4,560218,5,5,7,10,1,9,14,7,4,8,NA,"8,7",1,1.798,NA
"5107","SI_263","2016-03-30","14:56:24",NA,4,572832,6,6,7,16,14,10,11,6,13,9,NA,"11,6",0,1.778,NA
"5108","SI_263","2016-03-30","14:56:36",NA,4,585287,7,7,7,14,3,13,7,10,11,1,NA,"8,5",1,1.617,NA
"5109","SI_263","2016-03-30","14:56:49",NA,4,597375,8,8,7,9,14,12,10,6,15,8,NA,"16,2",0,1.247,NA
"5110","SI_263","2016-03-30","14:57:01",NA,4,609809,9,9,7,16,6,15,11,8,2,5,NA,"16,1",1,1.593,NA
"5111","SI_263","2016-03-30","14:57:13",NA,4,623824,10,10,7,10,4,5,12,8,1,15,NA,"16,4",0,3.169,NA
"5112","SI_264","2016-03-29","20:40:09",NA,2,159298,1,1,7,14,12,16,6,3,13,2,NA,"15,7",1,1.337,NA
"5113","SI_264","2016-03-29","20:40:21",NA,2,171418,2,2,7,15,5,11,12,6,2,10,NA,"16,6",1,1.263,NA
"5114","SI_264","2016-03-29","20:40:34",NA,2,184831,3,3,7,6,9,7,10,14,15,2,NA,"5,4",1,2.526,NA
"5115","SI_264","2016-03-29","20:40:47",NA,2,198977,4,4,7,15,2,1,12,6,11,4,NA,"10,2",1,3.292,NA
"5116","SI_264","2016-03-29","20:41:01",NA,2,211145,5,5,7,2,4,16,10,3,11,6,NA,"14,6",1,1.328,NA
"5117","SI_264","2016-03-29","20:41:13",NA,2,223616,6,6,7,4,3,1,11,2,15,9,NA,"2,5",1,1.612,NA
"5118","SI_264","2016-03-29","20:41:26",NA,2,236226,7,7,7,15,16,9,14,12,6,11,NA,"16,2",0,1.766,NA
"5119","SI_264","2016-03-29","20:41:38",NA,2,249523,8,8,7,14,13,10,8,4,5,9,NA,"5,6",1,2.443,NA
"5120","SI_264","2016-03-29","20:41:52",NA,2,261850,9,9,7,7,8,10,9,5,3,1,NA,"13,6",1,1.47,NA
"5121","SI_264","2016-03-29","20:42:04",NA,2,275876,10,10,7,12,11,7,15,2,16,13,NA,"2,5",1,3.17,NA
"5122","SI_264","2016-03-30","05:31:42",NA,5,543985,1,1,7,9,3,5,1,15,13,16,NA,"3,2",1,1.789,NA
"5123","SI_264","2016-03-30","05:31:55",NA,5,560119,2,2,7,14,10,11,13,8,16,1,NA,"16,6",1,5.28,NA
"5124","SI_264","2016-03-30","05:32:11",NA,5,572155,3,3,7,3,11,9,14,7,8,6,NA,"3,1",1,1.191,NA
"5125","SI_264","2016-03-30","05:32:23",NA,5,584328,4,4,7,6,8,11,4,16,5,1,NA,"15,2",1,1.322,NA
"5126","SI_264","2016-03-30","05:32:35",NA,5,599349,5,5,7,7,5,6,2,10,3,15,NA,"3,6",1,4.173,NA
"5127","SI_264","2016-03-30","05:32:50",NA,5,613238,6,6,7,14,13,11,1,12,15,9,NA,"12,3",1,3.044,NA
"5128","SI_264","2016-03-30","05:33:04",NA,5,625463,7,7,7,5,7,2,3,6,8,12,NA,"16,5",1,1.383,NA
"5129","SI_264","2016-03-30","05:33:17",NA,5,637806,8,8,7,11,7,1,8,15,6,5,NA,"7,2",1,1.499,NA
"5130","SI_264","2016-03-30","05:33:29",NA,5,656547,9,9,7,16,10,11,9,6,13,12,NA,"9,4",1,7.887,NA
"5131","SI_264","2016-03-30","05:33:48",NA,5,668935,10,10,7,14,1,4,11,16,5,7,NA,"2,6",1,1.53,NA
"5132","SI_264","2016-03-30","10:33:29",NA,3,295714,1,1,7,9,10,6,5,12,15,16,NA,"9,1",1,1.264,NA
"5133","SI_264","2016-03-30","10:33:41",NA,3,307854,2,2,7,16,12,9,3,10,14,15,NA,"12,3",1,1.283,NA
"5134","SI_264","2016-03-30","10:33:53",NA,3,319991,3,3,7,8,10,7,16,4,9,6,NA,"8,1",1,1.247,NA
"5135","SI_264","2016-03-30","10:34:05",NA,3,332303,4,4,7,3,6,13,2,12,10,4,NA,"6,2",1,1.464,NA
"5136","SI_264","2016-03-30","10:34:17",NA,3,346265,5,5,7,1,8,7,5,13,4,9,NA,"5,4",0,3.116,NA
"5137","SI_264","2016-03-30","10:34:31",NA,3,359219,6,6,7,8,10,9,1,15,13,16,NA,"9,3",1,2.107,NA
"5138","SI_264","2016-03-30","10:34:44",NA,3,371443,7,7,7,16,10,6,11,15,5,4,NA,"4,7",1,1.382,NA
"5139","SI_264","2016-03-30","10:34:56",NA,3,384024,8,8,7,7,10,8,9,16,14,1,NA,"6,5",1,1.738,NA
"5140","SI_264","2016-03-30","10:35:09",NA,3,397052,9,9,7,11,16,12,15,2,7,5,NA,"2,5",1,2.181,NA
"5141","SI_264","2016-03-30","10:35:22",NA,3,409726,10,10,7,3,7,11,6,5,4,9,NA,"4,6",1,1.824,NA
"5142","SI_264","2016-03-30","14:27:34",NA,1,17843,1,1,7,5,6,3,12,9,10,13,NA,"13,3",1,1.326,NA
"5143","SI_264","2016-03-30","14:27:46",NA,1,29977,2,2,7,5,8,14,6,7,13,10,NA,"5,1",1,1.24,NA
"5144","SI_264","2016-03-30","14:27:58",NA,1,44445,3,3,7,7,12,8,11,9,13,1,NA,"8,3",1,3.598,NA
"5145","SI_264","2016-03-30","14:28:13",NA,1,56761,4,4,7,11,5,14,13,15,8,16,NA,"13,2",0,1.459,NA
"5146","SI_264","2016-03-30","14:28:25",NA,1,69090,5,5,7,1,9,6,12,11,16,15,NA,"13,3",1,1.48,NA
"5147","SI_264","2016-03-30","14:28:37",NA,1,82942,6,6,7,15,6,3,5,8,13,7,NA,"2,2",0,2.999,NA
"5148","SI_264","2016-03-30","14:28:51",NA,1,95580,7,7,7,1,9,15,16,12,7,13,NA,"9,2",0,1.785,NA
"5149","SI_264","2016-03-30","14:29:04",NA,1,107491,8,8,7,9,6,4,5,11,2,15,NA,"12,7",1,1.069,NA
